"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"RP5-892K4.1",5.76029713441148,-0.315670839949052,0.762664079762205,-0.413905477294114,0.678943332402316,0.999220134952063,"RP5-892K4.1"
"FAAP20",74.3707999323493,-0.0406270343399261,0.204178724385409,-0.198977804676839,0.842280106732791,0.999220134952063,"FAAP20"
"SKI",25.29975371179,0.197600176025922,0.344626080244548,0.573375572405036,0.566390426239781,0.999220134952063,"SKI"
"RER1",320.393375012503,-0.330445550071533,0.167267331791232,-1.97555342416753,0.0482053781899257,0.999220134952063,"RER1"
"PEX10",23.3633340567939,0.0177114703672734,0.370233277024127,0.0478386775754876,0.961844811581305,0.999220134952063,"PEX10"
"PLCH2",7.95721109529144,-0.773316434500752,0.914647957540981,-0.845479868101169,0.397842968277103,0.999220134952063,"PLCH2"
"PANK4",11.9074515230849,-0.700872552602569,0.490862856738373,-1.42783782268563,0.153338543511728,0.999220134952063,"PANK4"
"RP3-395M20.12",8.42080271651199,-0.187241370649571,0.57099808265768,-0.327919438499803,0.742972575873955,0.999220134952063,"RP3-395M20.12"
"RP3-395M20.8",126.125980268485,0.177911501193341,0.235076794683318,0.756822898802126,0.449155972053178,0.999220134952063,"RP3-395M20.8"
"TNFRSF14",326.807381102699,0.235723516546787,0.216329789130561,1.08964889899893,0.275867834188304,0.999220134952063,"TNFRSF14"
"FAM213B",118.196714436192,-0.00915880916367342,0.286065342403051,-0.0320164934582294,0.974458897762552,0.999220134952063,"FAM213B"
"MMEL1",17.6747191353171,0.363100353850728,0.643943871387558,0.563869569980262,0.57284290085576,0.999220134952063,"MMEL1"
"ARHGEF16",139.396536374453,-0.0295148369107191,0.196474586646744,-0.150222160608415,0.88058934264505,0.999220134952063,"ARHGEF16"
"TPRG1L",158.07742567258,0.00244018595256187,0.205608506921723,0.011868117662519,0.990530834443966,0.999220134952063,"TPRG1L"
"WRAP73",43.3213672907151,0.0168260383566346,0.272083144593513,0.0618415314986616,0.950689029409522,0.999220134952063,"WRAP73"
"TP73-AS1",4.89614898002277,0.000516275050168326,0.802161683385572,0.000643604725657496,0.999486477761591,0.999660135389557,"TP73-AS1"
"SMIM1",8.6714100778738,0.100818309184085,0.759327982583199,0.13277307237,0.89437285091668,0.999220134952063,"SMIM1"
"LRRC47",45.5502073517936,0.0791136013873839,0.273231612114403,0.289547760506785,0.772162236669918,0.999220134952063,"LRRC47"
"CEP104",38.2441466417485,-0.108987850669551,0.297132940085613,-0.36679827769398,0.71376949243678,0.999220134952063,"CEP104"
"DFFB",9.69383518831649,0.103549581246847,0.509909932625927,0.203074258062769,0.839076991599942,0.999220134952063,"DFFB"
"C1orf174",27.6702443904556,0.32669387321226,0.332011774415576,0.983982793343168,0.325123973208527,0.999220134952063,"C1orf174"
"LINC01134",8.46118413903342,0.710632720669715,0.598693097871333,1.18697329766518,0.235238153273734,0.999220134952063,"LINC01134"
"RPL22",1171.57773224293,-0.20720457704322,0.170158029122007,-1.21771848270909,0.223330970938736,0.999220134952063,"RPL22"
"RNF207",15.665539490811,0.176623047836509,0.553970196628922,0.318831317842213,0.749854428458375,0.999220134952063,"RNF207"
"ICMT",110.545464840128,-0.073795792302042,0.222281051736796,-0.331993175870986,0.739894411921335,0.999220134952063,"ICMT"
"GPR153",7.40519731568614,0.341138376679463,0.597362972571758,0.571073856839166,0.567949579169434,0.999220134952063,"GPR153"
"ACOT7",233.166559494901,0.297445508334209,0.227745708972631,1.30604220679282,0.191538204782988,0.999220134952063,"ACOT7"
"HES2",9.12852226723871,1.0572728753667,0.642250572859114,1.64619997248119,0.0997225949429572,0.999220134952063,"HES2"
"ESPN",601.130746854143,0.167918222119642,0.229764558684144,0.730827343787506,0.46488461946769,0.999220134952063,"ESPN"
"TNFRSF25",24.880442080556,0.589074343202795,0.371554629732348,1.58543130959541,0.112868372187557,0.999220134952063,"TNFRSF25"
"PLEKHG5",10.1124969388876,0.064760942156513,0.531834450174768,0.121768986825189,0.903081976061433,0.999220134952063,"PLEKHG5"
"NOL9",16.9319404792632,-0.0878503608174231,0.42466145561417,-0.206871520021446,0.836110199111495,0.999220134952063,"NOL9"
"ZBTB48",40.9024955374159,0.160321207227836,0.259403295544007,0.618038436603585,0.536550002142766,0.999220134952063,"ZBTB48"
"KLHL21",7.40564126082914,0.271110944095155,0.565436567443126,0.479471897831272,0.631602955612192,0.999220134952063,"KLHL21"
"PHF13",10.0204807551448,0.0374893774774482,0.560440635536404,0.0668926824721885,0.946667138533112,0.999220134952063,"PHF13"
"THAP3",25.8527996751499,-0.174241483694359,0.348797545087961,-0.499549054023354,0.617392638125785,0.999220134952063,"THAP3"
"DNAJC11",43.5292757744941,0.360150752725814,0.359368695096595,1.00217619853897,0.316258501122323,0.999220134952063,"DNAJC11"
"CAMTA1",325.288829700104,-0.0365228252261358,0.162214822521869,-0.225150973618406,0.821861827603126,0.999220134952063,"CAMTA1"
"VAMP3",117.310262773062,0.175912211323232,0.251573677976927,0.699247285081096,0.484397504653485,0.999220134952063,"VAMP3"
"PER3",38.5663770898027,-1.25163430515837,0.533739389205269,-2.34502892323918,0.0190256036405619,0.868047759312967,"PER3"
"PARK7",219.977059631794,-0.566153009665605,0.250739949822596,-2.25792902194553,0.0239500849092952,0.957421276252485,"PARK7"
"ERRFI1",175.120504570343,-0.159489220103887,0.68806438266564,-0.231794035735447,0.816697989707386,0.999220134952063,"ERRFI1"
"RERE",112.526042509617,-0.0372071182252969,0.20246548444765,-0.183770178540813,0.854193751747959,0.999220134952063,"RERE"
"ENO1",519.229063080975,0.0895848246032783,0.149933784419231,0.597495920951273,0.550176329548773,0.999220134952063,"ENO1"
"SLC2A5",214.069007260331,-0.0645800877743991,0.407766163972362,-0.158375298100448,0.874161077367146,0.999220134952063,"SLC2A5"
"GPR157",16.5218992137605,0.426258572321376,0.407645607524936,1.0456596721585,0.295718188244745,0.999220134952063,"GPR157"
